Time [s], HR, PULSE, RESP, SpO2
27,126.0,125.0,16.0,98.0
28,129.0,125.0,16.0,98.0
29,126.0,125.0,16.0,97.0
30,126.0,126.0,15.0,97.0
31,127.0,126.0,15.0,97.0
32,128.0,126.0,15.0,97.0
33,126.0,126.0,15.0,97.0
34,126.0,126.0,16.0,97.0
35,126.0,126.0,16.0,97.0
36,128.0,126.0,16.0,97.0
37,126.0,126.0,16.0,97.0
38,126.0,125.0,16.0,97.0
39,126.0,125.0,16.0,97.0
40,126.0,125.0,16.0,97.0
41,127.0,125.0,16.0,97.0
42,124.0,125.0,15.0,97.0
43,126.0,124.0,15.0,97.0
44,126.0,124.0,15.0,97.0
45,126.0,124.0,15.0,97.0
46,124.0,124.0,15.0,97.0
47,124.0,124.0,15.0,97.0
48,126.0,124.0,15.0,97.0
49,126.0,124.0,15.0,97.0
50,127.0,125.0,15.0,97.0
51,126.0,125.0,15.0,97.0
52,126.0,125.0,15.0,97.0
53,126.0,125.0,15.0,97.0
54,126.0,125.0,15.0,97.0
55,124.0,126.0,15.0,97.0
56,126.0,126.0,15.0,97.0
57,129.0,126.0,15.0,97.0
58,127.0,126.0,15.0,97.0
59,126.0,126.0,15.0,97.0
60,126.0,126.0,15.0,97.0
61,126.0,126.0,15.0,97.0
62,127.0,126.0,15.0,97.0
63,124.0,126.0,15.0,97.0
64,126.0,126.0,15.0,97.0
65,126.0,126.0,15.0,97.0
66,126.0,126.0,15.0,98.0
67,123.0,126.0,15.0,98.0
68,125.0,126.0,15.0,98.0
69,126.0,126.0,15.0,98.0
70,125.0,125.0,15.0,98.0
71,125.0,125.0,15.0,98.0
72,125.0,125.0,15.0,98.0
73,126.0,125.0,16.0,98.0
74,123.0,125.0,16.0,98.0
75,125.0,125.0,16.0,98.0
76,126.0,125.0,16.0,98.0
77,126.0,125.0,16.0,98.0
78,126.0,125.0,16.0,98.0
79,125.0,125.0,16.0,98.0
80,126.0,125.0,16.0,98.0
81,125.0,125.0,16.0,98.0
82,125.0,125.0,16.0,98.0
83,125.0,125.0,16.0,98.0
84,125.0,126.0,16.0,98.0
85,125.0,126.0,16.0,98.0
86,125.0,126.0,16.0,98.0
87,125.0,126.0,16.0,97.0
88,126.0,126.0,16.0,97.0
89,125.0,125.0,16.0,97.0
90,125.0,125.0,16.0,97.0
91,125.0,125.0,16.0,97.0
92,126.0,125.0,16.0,97.0
93,126.0,125.0,16.0,97.0
94,124.0,126.0,16.0,97.0
95,125.0,126.0,16.0,97.0
96,126.0,126.0,16.0,97.0
97,125.0,126.0,16.0,97.0
98,124.0,126.0,16.0,98.0
99,124.0,126.0,16.0,98.0
100,126.0,126.0,16.0,98.0
101,125.0,126.0,16.0,98.0
102,125.0,126.0,16.0,98.0
103,126.0,126.0,16.0,98.0
104,126.0,126.0,16.0,98.0
105,125.0,125.0,16.0,98.0
106,126.0,126.0,16.0,98.0
107,125.0,126.0,16.0,98.0
108,126.0,126.0,16.0,97.0
109,125.0,126.0,16.0,97.0
110,125.0,126.0,16.0,97.0
111,123.0,126.0,16.0,97.0
112,126.0,126.0,16.0,97.0
113,123.0,126.0,16.0,97.0
114,124.0,126.0,16.0,97.0
115,126.0,126.0,16.0,97.0
116,125.0,125.0,16.0,97.0
117,124.0,125.0,16.0,97.0
118,125.0,125.0,16.0,98.0
119,126.0,125.0,16.0,98.0
120,125.0,125.0,16.0,98.0
121,124.0,125.0,16.0,98.0
122,125.0,126.0,16.0,98.0
123,125.0,126.0,15.0,98.0
124,124.0,126.0,15.0,98.0
125,128.0,126.0,15.0,98.0
126,126.0,125.0,16.0,98.0
127,126.0,125.0,16.0,98.0
128,124.0,125.0,16.0,98.0
129,125.0,125.0,16.0,98.0
130,126.0,125.0,16.0,98.0
131,128.0,125.0,16.0,98.0
132,126.0,125.0,16.0,98.0
133,126.0,125.0,16.0,98.0
134,126.0,125.0,16.0,98.0
135,127.0,125.0,16.0,98.0
136,126.0,125.0,16.0,98.0
137,125.0,125.0,16.0,98.0
138,124.0,125.0,16.0,98.0
139,126.0,125.0,16.0,98.0
140,125.0,125.0,16.0,98.0
141,125.0,125.0,16.0,98.0
142,124.0,125.0,16.0,98.0
143,124.0,125.0,16.0,98.0
144,124.0,125.0,16.0,98.0
145,125.0,124.0,16.0,98.0
146,126.0,124.0,16.0,98.0
147,125.0,124.0,16.0,98.0
148,124.0,124.0,16.0,98.0
149,126.0,125.0,16.0,98.0
150,126.0,125.0,16.0,98.0
151,125.0,125.0,16.0,98.0
152,125.0,125.0,16.0,98.0
153,126.0,125.0,16.0,98.0
154,125.0,125.0,16.0,98.0
155,124.0,125.0,16.0,98.0
156,125.0,125.0,16.0,98.0
157,126.0,125.0,16.0,98.0
158,124.0,125.0,16.0,98.0
159,124.0,125.0,16.0,98.0
160,125.0,125.0,16.0,98.0
161,124.0,125.0,16.0,98.0
162,126.0,125.0,16.0,98.0
163,124.0,125.0,16.0,98.0
164,125.0,125.0,16.0,98.0
165,124.0,125.0,16.0,98.0
166,125.0,125.0,16.0,98.0
167,125.0,125.0,17.0,98.0
168,122.0,125.0,17.0,98.0
169,124.0,125.0,17.0,98.0
170,125.0,125.0,17.0,98.0
171,125.0,125.0,17.0,98.0
172,124.0,125.0,17.0,98.0
173,125.0,125.0,17.0,98.0
174,126.0,125.0,17.0,98.0
175,126.0,125.0,17.0,98.0
176,125.0,125.0,17.0,98.0
177,124.0,125.0,17.0,98.0
178,126.0,125.0,17.0,98.0
179,125.0,125.0,17.0,98.0
180,125.0,125.0,17.0,98.0
181,124.0,125.0,17.0,97.0
182,126.0,125.0,17.0,97.0
183,125.0,125.0,17.0,97.0
184,124.0,125.0,17.0,97.0
185,125.0,125.0,17.0,97.0
186,125.0,125.0,17.0,97.0
187,125.0,125.0,17.0,97.0
188,125.0,125.0,17.0,97.0
189,125.0,125.0,17.0,98.0
190,126.0,125.0,16.0,98.0
191,124.0,125.0,16.0,98.0
192,124.0,125.0,16.0,98.0
193,125.0,125.0,16.0,98.0
194,124.0,125.0,16.0,98.0
195,124.0,125.0,16.0,98.0
196,125.0,125.0,16.0,98.0
197,125.0,125.0,16.0,98.0
198,124.0,125.0,16.0,97.0
199,124.0,125.0,16.0,97.0
200,125.0,125.0,16.0,97.0
201,124.0,125.0,16.0,97.0
202,124.0,125.0,16.0,98.0
203,125.0,125.0,16.0,98.0
204,124.0,125.0,16.0,98.0
205,127.0,125.0,16.0,98.0
206,124.0,125.0,16.0,98.0
207,123.0,124.0,16.0,98.0
208,125.0,124.0,16.0,98.0
209,124.0,124.0,16.0,97.0
210,123.0,124.0,16.0,97.0
211,139.0,124.0,16.0,97.0
212,135.0,124.0,16.0,97.0
213,135.0,124.0,16.0,97.0
214,137.0,124.0,16.0,97.0
215,137.0,125.0,16.0,97.0
216,135.0,124.0,16.0,97.0
217,122.0,124.0,16.0,97.0
218,122.0,124.0,16.0,97.0
219,124.0,124.0,16.0,97.0
220,125.0,124.0,16.0,97.0
221,124.0,124.0,16.0,97.0
222,126.0,124.0,16.0,97.0
223,125.0,125.0,16.0,97.0
224,125.0,125.0,16.0,97.0
225,126.0,125.0,16.0,97.0
226,125.0,125.0,16.0,98.0
227,126.0,125.0,16.0,98.0
228,124.0,125.0,16.0,97.0
229,124.0,125.0,16.0,97.0
230,125.0,125.0,16.0,97.0
231,125.0,124.0,16.0,97.0
232,125.0,124.0,16.0,97.0
233,124.0,124.0,16.0,97.0
234,124.0,124.0,16.0,97.0
235,125.0,124.0,16.0,97.0
236,124.0,124.0,16.0,97.0
237,124.0,124.0,16.0,97.0
238,124.0,124.0,16.0,97.0
239,125.0,125.0,16.0,98.0
240,124.0,125.0,16.0,98.0
241,124.0,125.0,16.0,98.0
242,124.0,125.0,16.0,98.0
243,124.0,125.0,16.0,98.0
244,123.0,125.0,16.0,98.0
245,125.0,125.0,16.0,98.0
246,127.0,125.0,16.0,98.0
247,124.0,125.0,16.0,98.0
248,124.0,125.0,16.0,98.0
249,124.0,125.0,16.0,98.0
250,124.0,125.0,16.0,98.0
251,123.0,125.0,16.0,98.0
252,123.0,125.0,16.0,98.0
253,124.0,125.0,16.0,97.0
254,124.0,125.0,16.0,97.0
255,124.0,125.0,16.0,97.0
256,124.0,125.0,16.0,97.0
257,124.0,125.0,16.0,97.0
258,124.0,125.0,16.0,97.0
259,124.0,125.0,16.0,97.0
260,124.0,125.0,17.0,97.0
261,124.0,125.0,17.0,97.0
262,124.0,125.0,17.0,97.0
263,124.0,125.0,17.0,97.0
264,124.0,125.0,17.0,97.0
265,124.0,125.0,17.0,97.0
266,124.0,125.0,17.0,98.0
267,125.0,125.0,17.0,98.0
268,124.0,125.0,17.0,98.0
269,124.0,125.0,17.0,98.0
270,124.0,125.0,17.0,98.0
271,125.0,125.0,17.0,98.0
272,124.0,125.0,17.0,98.0
273,125.0,125.0,17.0,98.0
274,124.0,125.0,17.0,98.0
275,125.0,125.0,16.0,98.0
276,124.0,125.0,16.0,97.0
277,123.0,125.0,16.0,97.0
278,122.0,125.0,16.0,97.0
279,124.0,125.0,16.0,97.0
280,124.0,125.0,16.0,97.0
281,124.0,125.0,16.0,97.0
282,124.0,125.0,16.0,98.0
283,124.0,124.0,16.0,98.0
284,124.0,124.0,16.0,98.0
285,124.0,124.0,16.0,98.0
286,127.0,124.0,16.0,98.0
287,124.0,124.0,16.0,98.0
288,124.0,125.0,16.0,98.0
289,125.0,125.0,16.0,98.0
290,124.0,125.0,16.0,98.0
291,124.0,125.0,16.0,98.0
292,123.0,125.0,16.0,98.0
293,124.0,125.0,16.0,98.0
294,124.0,125.0,16.0,98.0
295,124.0,124.0,16.0,98.0
296,125.0,124.0,16.0,98.0
297,125.0,124.0,16.0,98.0
298,124.0,124.0,16.0,98.0
299,124.0,124.0,16.0,98.0
300,124.0,125.0,16.0,98.0
301,124.0,125.0,16.0,98.0
302,124.0,125.0,16.0,98.0
303,124.0,125.0,16.0,98.0
304,123.0,124.0,16.0,98.0
305,125.0,124.0,16.0,98.0
306,124.0,124.0,16.0,98.0
307,124.0,124.0,16.0,98.0
308,124.0,124.0,16.0,98.0
309,124.0,124.0,16.0,98.0
310,124.0,124.0,16.0,97.0
311,124.0,124.0,16.0,98.0
312,124.0,124.0,16.0,98.0
313,126.0,124.0,16.0,98.0
314,124.0,125.0,16.0,98.0
315,124.0,125.0,16.0,98.0
316,125.0,125.0,16.0,98.0
317,124.0,125.0,16.0,98.0
318,121.0,125.0,16.0,98.0
319,124.0,125.0,16.0,98.0
320,124.0,125.0,16.0,98.0
321,124.0,125.0,16.0,98.0
322,124.0,125.0,16.0,98.0
323,125.0,124.0,17.0,98.0
324,124.0,124.0,17.0,98.0
325,124.0,124.0,17.0,98.0
326,124.0,124.0,17.0,98.0
327,125.0,124.0,17.0,98.0
328,124.0,124.0,17.0,98.0
329,124.0,125.0,17.0,98.0
330,127.0,125.0,17.0,98.0
331,124.0,125.0,17.0,98.0
332,124.0,125.0,17.0,98.0
333,125.0,125.0,17.0,98.0
334,124.0,125.0,17.0,98.0
335,124.0,125.0,17.0,98.0
336,122.0,125.0,17.0,98.0
337,127.0,125.0,17.0,98.0
338,124.0,125.0,17.0,98.0
339,124.0,124.0,17.0,98.0
340,124.0,124.0,17.0,98.0
341,124.0,124.0,17.0,98.0
342,124.0,124.0,17.0,98.0
343,124.0,124.0,17.0,98.0
344,124.0,124.0,17.0,98.0
345,124.0,124.0,17.0,98.0
346,124.0,124.0,17.0,98.0
347,124.0,124.0,18.0,97.0
348,124.0,124.0,18.0,97.0
349,124.0,125.0,18.0,97.0
350,125.0,125.0,17.0,97.0
351,124.0,125.0,17.0,97.0
352,124.0,125.0,17.0,97.0
353,124.0,125.0,17.0,97.0
354,124.0,125.0,17.0,97.0
355,124.0,124.0,17.0,97.0
356,125.0,124.0,17.0,97.0
357,124.0,124.0,17.0,97.0
358,124.0,124.0,17.0,97.0
359,123.0,124.0,17.0,97.0
360,125.0,124.0,17.0,97.0
361,125.0,124.0,17.0,97.0
362,123.0,124.0,17.0,97.0
363,124.0,124.0,17.0,97.0
364,124.0,124.0,17.0,97.0
365,124.0,124.0,19.0,97.0
366,123.0,124.0,19.0,98.0
367,125.0,124.0,20.0,98.0
368,125.0,124.0,20.0,98.0
369,125.0,124.0,20.0,98.0
370,125.0,124.0,20.0,98.0
371,125.0,124.0,20.0,98.0
372,125.0,124.0,20.0,98.0
373,125.0,124.0,20.0,98.0
374,127.0,124.0,20.0,97.0
375,128.0,124.0,20.0,97.0
376,126.0,124.0,20.0,98.0
377,127.0,125.0,20.0,98.0
378,125.0,125.0,20.0,98.0
379,125.0,125.0,20.0,98.0
380,126.0,125.0,20.0,98.0
381,125.0,125.0,20.0,98.0
382,124.0,125.0,20.0,98.0
383,124.0,125.0,20.0,98.0
384,124.0,125.0,20.0,98.0
385,125.0,125.0,19.0,98.0
386,124.0,125.0,19.0,98.0
387,124.0,125.0,19.0,98.0
388,124.0,125.0,19.0,98.0
389,124.0,125.0,19.0,98.0
390,124.0,124.0,19.0,98.0
391,124.0,124.0,19.0,98.0
392,124.0,124.0,19.0,97.0
393,125.0,124.0,19.0,97.0
394,123.0,124.0,17.0,97.0
395,124.0,124.0,17.0,97.0
396,115.0,124.0,17.0,98.0
397,115.0,124.0,17.0,98.0
398,114.0,124.0,16.0,97.0
399,114.0,124.0,16.0,97.0
400,114.0,124.0,16.0,97.0
401,115.0,124.0,16.0,97.0
402,124.0,124.0,15.0,97.0
403,124.0,124.0,15.0,97.0
404,114.0,124.0,15.0,97.0
405,114.0,124.0,15.0,97.0
406,115.0,124.0,15.0,97.0
407,113.0,124.0,15.0,97.0
408,115.0,124.0,15.0,97.0
409,114.0,124.0,15.0,97.0
410,124.0,124.0,15.0,97.0
411,124.0,124.0,15.0,97.0
412,125.0,124.0,15.0,97.0
413,124.0,124.0,15.0,97.0
414,124.0,124.0,15.0,97.0
415,124.0,124.0,15.0,97.0
416,124.0,124.0,15.0,97.0
417,124.0,125.0,15.0,97.0
418,124.0,125.0,15.0,97.0
419,124.0,125.0,15.0,97.0
420,124.0,125.0,16.0,97.0
421,124.0,125.0,16.0,97.0
422,126.0,125.0,16.0,97.0
423,124.0,125.0,16.0,97.0
424,124.0,124.0,16.0,97.0
425,124.0,124.0,16.0,97.0
426,126.0,124.0,16.0,97.0
427,124.0,124.0,16.0,97.0
428,123.0,124.0,16.0,97.0
429,124.0,124.0,16.0,97.0
430,124.0,124.0,16.0,97.0
431,124.0,124.0,16.0,97.0
432,124.0,124.0,16.0,97.0
433,121.0,123.0,16.0,97.0
434,124.0,123.0,16.0,97.0
435,124.0,122.0,16.0,97.0
436,124.0,122.0,16.0,97.0
437,122.0,122.0,16.0,97.0
438,123.0,122.0,16.0,97.0
439,124.0,122.0,16.0,97.0
440,126.0,123.0,16.0,97.0
441,124.0,123.0,16.0,97.0
442,123.0,123.0,16.0,97.0
443,124.0,123.0,16.0,97.0
444,124.0,123.0,16.0,97.0
445,124.0,124.0,15.0,97.0
446,124.0,124.0,15.0,97.0
447,123.0,124.0,15.0,97.0
448,124.0,124.0,15.0,97.0
449,124.0,124.0,15.0,97.0
450,126.0,124.0,15.0,97.0
451,124.0,124.0,15.0,97.0
452,124.0,124.0,15.0,97.0
453,123.0,124.0,15.0,97.0
454,124.0,124.0,15.0,97.0
455,124.0,124.0,15.0,97.0
456,123.0,124.0,15.0,97.0
457,124.0,124.0,15.0,97.0
458,124.0,124.0,15.0,97.0
459,123.0,124.0,15.0,97.0
460,124.0,124.0,15.0,97.0
461,123.0,124.0,15.0,97.0
462,123.0,124.0,15.0,97.0
463,124.0,124.0,15.0,97.0
464,124.0,124.0,15.0,97.0
465,114.0,124.0,15.0,97.0
466,114.0,124.0,15.0,97.0
467,114.0,124.0,16.0,97.0
468,111.0,124.0,16.0,97.0
469,105.0,124.0,16.0,97.0
470,106.0,124.0,16.0,97.0
471,114.0,124.0,16.0,97.0
472,114.0,124.0,16.0,97.0
473,114.0,124.0,16.0,98.0
474,114.0,124.0,16.0,98.0
475,124.0,124.0,16.0,98.0
476,123.0,124.0,16.0,98.0
477,114.0,124.0,16.0,98.0
478,114.0,124.0,16.0,98.0
479,114.0,124.0,16.0,98.0
480,115.0,124.0,16.0,98.0
0,87.0,88.0,18.0,95.0
1,84.0,88.0,18.0,95.0
2,89.0,88.0,18.0,95.0
3,89.0,88.0,17.0,95.0
4,90.0,88.0,17.0,95.0
5,92.0,88.0,19.0,95.0
6,87.0,88.0,19.0,95.0
7,90.0,88.0,19.0,95.0
8,90.0,88.0,18.0,95.0
9,89.0,88.0,18.0,95.0
10,89.0,88.0,18.0,95.0
11,90.0,88.0,18.0,95.0
12,90.0,88.0,18.0,95.0
13,85.0,88.0,18.0,95.0
14,89.0,88.0,17.0,95.0
15,89.0,88.0,17.0,95.0
16,89.0,88.0,17.0,96.0
17,95.0,88.0,17.0,95.0
18,90.0,88.0,17.0,95.0
19,90.0,88.0,15.0,95.0
20,87.0,88.0,15.0,95.0
21,87.0,88.0,15.0,95.0
22,92.0,88.0,15.0,94.0
23,91.0,88.0,16.0,94.0
24,91.0,88.0,16.0,94.0
25,89.0,88.0,16.0,94.0
26,86.0,88.0,16.0,94.0
27,96.0,88.0,15.0,94.0
28,91.0,87.0,15.0,94.0
29,91.0,88.0,15.0,94.0
30,85.0,88.0,15.0,94.0
31,92.0,88.0,15.0,94.0
32,96.0,88.0,15.0,94.0
33,91.0,89.0,15.0,94.0
34,88.0,89.0,15.0,94.0
35,86.0,89.0,15.0,94.0
36,96.0,89.0,15.0,95.0
37,91.0,89.0,15.0,95.0
38,91.0,89.0,15.0,95.0
39,85.0,89.0,14.0,95.0
40,93.0,89.0,14.0,95.0
41,96.0,89.0,14.0,95.0
42,91.0,89.0,14.0,95.0
43,88.0,89.0,14.0,95.0
44,86.0,89.0,14.0,95.0
45,96.0,89.0,15.0,95.0
46,91.0,89.0,15.0,95.0
47,91.0,89.0,15.0,95.0
48,85.0,88.0,17.0,95.0
49,92.0,88.0,17.0,95.0
50,96.0,88.0,17.0,95.0
51,91.0,88.0,17.0,95.0
52,90.0,88.0,17.0,95.0
53,85.0,87.0,17.0,95.0
54,89.0,87.0,17.0,95.0
55,89.0,86.0,17.0,95.0
56,89.0,85.0,17.0,95.0
57,89.0,84.0,17.0,94.0
58,84.0,84.0,18.0,94.0
59,88.0,84.0,18.0,94.0
60,88.0,85.0,18.0,94.0
61,91.0,85.0,18.0,94.0
62,94.0,86.0,18.0,94.0
63,89.0,87.0,19.0,94.0
64,89.0,87.0,19.0,94.0
65,89.0,88.0,19.0,94.0
66,87.0,88.0,19.0,94.0
67,89.0,88.0,19.0,94.0
68,89.0,88.0,19.0,94.0
69,89.0,88.0,19.0,94.0
70,89.0,88.0,19.0,95.0
71,89.0,88.0,19.0,95.0
72,89.0,88.0,19.0,95.0
73,90.0,88.0,19.0,95.0
74,89.0,88.0,19.0,95.0
75,89.0,88.0,18.0,95.0
76,90.0,88.0,18.0,96.0
77,90.0,88.0,18.0,96.0
78,90.0,88.0,18.0,96.0
79,89.0,88.0,18.0,96.0
80,89.0,88.0,18.0,96.0
81,90.0,88.0,18.0,96.0
82,90.0,88.0,18.0,96.0
83,90.0,88.0,18.0,96.0
84,90.0,88.0,18.0,96.0
85,87.0,88.0,18.0,96.0
86,87.0,88.0,17.0,96.0
87,94.0,88.0,17.0,96.0
88,89.0,88.0,17.0,96.0
89,89.0,88.0,17.0,96.0
90,87.0,87.0,17.0,96.0
91,92.0,87.0,16.0,96.0
92,89.0,87.0,16.0,96.0
93,89.0,87.0,16.0,96.0
94,87.0,87.0,16.0,96.0
95,84.0,87.0,16.0,96.0
96,89.0,87.0,16.0,96.0
97,89.0,87.0,16.0,96.0
98,94.0,87.0,16.0,96.0
99,87.0,88.0,16.0,96.0
100,89.0,88.0,16.0,96.0
101,89.0,88.0,16.0,96.0
102,89.0,88.0,16.0,96.0
103,89.0,88.0,16.0,96.0
104,89.0,88.0,16.0,96.0
105,89.0,88.0,16.0,96.0
106,88.0,88.0,16.0,96.0
107,88.0,88.0,16.0,96.0
108,95.0,88.0,16.0,96.0
109,95.0,88.0,16.0,96.0
110,89.0,88.0,16.0,96.0
111,89.0,88.0,17.0,96.0
112,89.0,88.0,17.0,96.0
113,89.0,88.0,17.0,96.0
114,89.0,88.0,17.0,96.0
115,91.0,88.0,17.0,95.0
116,88.0,88.0,17.0,95.0
117,84.0,88.0,17.0,95.0
118,89.0,88.0,18.0,95.0
119,89.0,88.0,18.0,95.0
120,89.0,88.0,18.0,95.0
121,89.0,88.0,18.0,95.0
122,89.0,88.0,18.0,94.0
123,87.0,88.0,18.0,94.0
124,88.0,88.0,18.0,94.0
125,89.0,88.0,18.0,94.0
126,89.0,88.0,18.0,94.0
127,91.0,88.0,19.0,94.0
128,89.0,88.0,19.0,94.0
129,90.0,88.0,19.0,94.0
130,89.0,88.0,19.0,94.0
131,89.0,88.0,18.0,94.0
132,95.0,88.0,18.0,95.0
133,91.0,88.0,18.0,95.0
134,90.0,89.0,18.0,95.0
135,85.0,89.0,18.0,95.0
136,92.0,89.0,18.0,95.0
137,90.0,88.0,18.0,95.0
138,90.0,88.0,18.0,95.0
139,88.0,88.0,18.0,95.0
140,85.0,88.0,18.0,95.0
141,92.0,88.0,18.0,95.0
142,90.0,88.0,18.0,95.0
143,90.0,88.0,18.0,95.0
144,88.0,88.0,18.0,94.0
145,89.0,88.0,17.0,94.0
146,90.0,88.0,17.0,94.0
147,90.0,88.0,17.0,94.0
148,92.0,89.0,17.0,94.0
149,89.0,88.0,17.0,94.0
150,89.0,88.0,17.0,94.0
151,92.0,88.0,17.0,94.0
152,95.0,88.0,17.0,95.0
153,90.0,89.0,17.0,95.0
154,89.0,89.0,17.0,95.0
155,90.0,89.0,17.0,95.0
156,89.0,89.0,17.0,95.0
157,89.0,89.0,16.0,95.0
158,90.0,89.0,16.0,95.0
159,89.0,89.0,16.0,95.0
160,89.0,88.0,16.0,95.0
161,89.0,88.0,16.0,95.0
162,89.0,88.0,16.0,95.0
163,89.0,88.0,16.0,95.0
164,92.0,88.0,16.0,95.0
165,91.0,88.0,16.0,95.0
166,91.0,88.0,17.0,95.0
167,87.0,88.0,17.0,95.0
168,92.0,88.0,17.0,95.0
169,90.0,88.0,17.0,96.0
170,90.0,88.0,17.0,96.0
171,90.0,88.0,17.0,96.0
172,85.0,88.0,17.0,95.0
173,89.0,88.0,17.0,95.0
174,89.0,88.0,17.0,95.0
175,89.0,88.0,17.0,95.0
176,92.0,88.0,17.0,95.0
177,90.0,87.0,17.0,95.0
178,89.0,87.0,17.0,95.0
179,89.0,87.0,17.0,95.0
180,89.0,87.0,17.0,95.0
181,92.0,87.0,17.0,95.0
182,91.0,88.0,17.0,95.0
183,90.0,88.0,17.0,95.0
184,85.0,88.0,17.0,95.0
185,89.0,88.0,17.0,95.0
186,90.0,88.0,17.0,95.0
187,89.0,88.0,18.0,95.0
188,89.0,88.0,18.0,95.0
189,84.0,88.0,18.0,95.0
190,91.0,88.0,18.0,95.0
191,89.0,88.0,18.0,96.0
192,89.0,88.0,18.0,96.0
193,91.0,88.0,17.0,96.0
194,91.0,88.0,17.0,96.0
195,95.0,88.0,17.0,96.0
196,90.0,88.0,17.0,96.0
197,90.0,88.0,18.0,96.0
198,91.0,89.0,18.0,96.0
199,88.0,88.0,18.0,96.0
200,90.0,88.0,18.0,96.0
201,90.0,88.0,18.0,96.0
202,88.0,88.0,18.0,96.0
203,95.0,88.0,19.0,96.0
204,90.0,87.0,19.0,96.0
205,90.0,87.0,19.0,96.0
206,89.0,86.0,19.0,96.0
207,90.0,86.0,19.0,96.0
208,90.0,86.0,19.0,96.0
209,90.0,86.0,19.0,96.0
210,87.0,86.0,19.0,96.0
211,87.0,86.0,19.0,96.0
212,95.0,87.0,19.0,96.0
213,90.0,88.0,19.0,96.0
214,90.0,88.0,19.0,96.0
215,91.0,89.0,19.0,96.0
216,90.0,89.0,19.0,96.0
217,90.0,89.0,19.0,95.0
218,91.0,89.0,19.0,95.0
219,90.0,89.0,19.0,95.0
220,90.0,89.0,19.0,95.0
221,91.0,88.0,19.0,95.0
222,90.0,88.0,19.0,95.0
223,90.0,88.0,19.0,95.0
224,96.0,88.0,19.0,95.0
225,91.0,88.0,19.0,95.0
226,91.0,88.0,18.0,95.0
227,86.0,88.0,18.0,96.0
228,92.0,88.0,18.0,96.0
229,91.0,88.0,18.0,96.0
230,91.0,88.0,18.0,95.0
231,89.0,88.0,18.0,95.0
232,91.0,88.0,18.0,95.0
233,90.0,88.0,18.0,95.0
234,93.0,88.0,18.0,95.0
235,93.0,88.0,18.0,95.0
236,86.0,88.0,18.0,95.0
237,86.0,88.0,18.0,95.0
238,90.0,88.0,18.0,95.0
239,91.0,88.0,18.0,95.0
240,91.0,88.0,18.0,95.0
241,91.0,88.0,18.0,94.0
242,91.0,89.0,18.0,94.0
243,91.0,89.0,18.0,94.0
244,91.0,89.0,18.0,94.0
245,91.0,89.0,18.0,94.0
246,91.0,89.0,18.0,94.0
247,94.0,90.0,18.0,94.0
248,92.0,90.0,17.0,94.0
249,91.0,90.0,17.0,94.0
250,89.0,90.0,17.0,94.0
251,88.0,90.0,17.0,94.0
252,92.0,90.0,17.0,94.0
253,91.0,90.0,17.0,94.0
254,88.0,90.0,18.0,94.0
255,93.0,90.0,18.0,94.0
256,97.0,90.0,18.0,94.0
257,92.0,90.0,17.0,94.0
258,92.0,90.0,17.0,94.0
259,86.0,90.0,17.0,94.0
260,93.0,89.0,17.0,94.0
261,91.0,89.0,17.0,94.0
262,91.0,88.0,17.0,94.0
263,89.0,88.0,17.0,95.0
264,85.0,88.0,17.0,95.0
265,90.0,88.0,17.0,95.0
266,91.0,88.0,16.0,95.0
267,90.0,89.0,16.0,95.0
268,90.0,89.0,16.0,95.0
269,90.0,89.0,16.0,95.0
270,96.0,89.0,15.0,96.0
271,91.0,90.0,15.0,96.0
272,90.0,89.0,15.0,96.0
273,90.0,89.0,15.0,96.0
274,90.0,89.0,15.0,96.0
275,90.0,89.0,15.0,96.0
276,90.0,90.0,15.0,95.0
277,90.0,90.0,15.0,95.0
278,90.0,90.0,15.0,95.0
279,85.0,89.0,16.0,95.0
280,89.0,89.0,16.0,95.0
281,89.0,89.0,16.0,95.0
282,89.0,89.0,16.0,95.0
283,90.0,89.0,15.0,95.0
284,89.0,89.0,15.0,95.0
285,89.0,89.0,15.0,95.0
286,90.0,89.0,15.0,95.0
287,95.0,89.0,14.0,95.0
288,90.0,89.0,14.0,95.0
289,90.0,89.0,14.0,95.0
290,90.0,89.0,14.0,95.0
291,90.0,89.0,14.0,95.0
292,96.0,89.0,14.0,95.0
293,90.0,89.0,14.0,95.0
294,88.0,89.0,14.0,94.0
295,89.0,89.0,14.0,94.0
296,90.0,89.0,14.0,94.0
297,96.0,88.0,14.0,94.0
298,91.0,88.0,14.0,94.0
299,88.0,88.0,14.0,94.0
300,85.0,88.0,14.0,94.0
301,89.0,88.0,14.0,94.0
302,90.0,88.0,14.0,94.0
303,90.0,88.0,14.0,94.0
304,87.0,88.0,14.0,94.0
305,84.0,88.0,14.0,94.0
306,91.0,88.0,14.0,94.0
307,90.0,88.0,14.0,95.0
308,90.0,88.0,14.0,95.0
309,90.0,88.0,14.0,95.0
310,90.0,88.0,14.0,94.0
311,90.0,88.0,14.0,94.0
312,90.0,88.0,14.0,94.0
313,90.0,88.0,14.0,94.0
314,90.0,87.0,13.0,94.0
315,90.0,87.0,13.0,94.0
316,90.0,87.0,13.0,94.0
317,90.0,88.0,13.0,94.0
318,90.0,87.0,13.0,94.0
319,90.0,87.0,13.0,95.0
320,90.0,87.0,13.0,95.0
321,90.0,87.0,13.0,95.0
